params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",6.019946000000118,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2799119999999675,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2035809999999856,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.227239000000054,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9190110000001823,100,5.37686274509804,5.733333333333333,4.9411764705882355,5.733333333333333,0.39409306332458266
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.167312000000038,100,2.6359999999999997,5.733333333333333,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2559870000000046,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.1422750000001543,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9037849999999708,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2732330000001184,100,1.5586666666666662,-1.0,-1.0,5.733333333333333,3.268268722801791
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",6.039045999999871,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.086230999999998,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.389752999999928,100,2.905333333333334,5.733333333333333,-1.0,5.733333333333333,3.3232939482788253
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.3725990000000365,100,2.6359999999999997,5.733333333333333,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2945300000001225,100,2.905333333333334,5.733333333333333,-1.0,5.733333333333333,3.3232939482788253
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.07832499999995,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.340171000000055,100,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.404639999999972,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.371030000000019,100,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.380147999999963,100,2.03,-1.0,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",6.0995819999998275,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2484219999998913,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.489050000000134,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.5213340000000244,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2203910000000633,100,5.250117647058824,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3863744590506594
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.482925000000023,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.530136999999968,100,2.5013333333333327,5.733333333333333,-1.0,5.733333333333333,3.36397225513727
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.50018799999998,100,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.572292999999945,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4787240000000565,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",6.017702000000099,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.215044999999918,100,1.895333333333333,-1.0,-1.0,5.733333333333333,3.3335100619817153
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2582499999998618,100,1.895333333333333,-1.0,-1.0,5.733333333333333,3.3335100619817153
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.224230999999918,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2491849999998976,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.139750000000049,100,3.1073333333333335,5.733333333333333,-1.0,5.733333333333333,3.2841829019306052
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1869259999998576,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",1.9088039999999182,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2388619999999264,100,1.895333333333333,-1.0,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",1.9965120000001662,100,5.337254901960786,5.337254901960785,4.9411764705882355,5.733333333333333,0.39607843137254894
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",24.19090499999993,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.126365999999962,100,5.345176470588236,5.733333333333333,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3423949999998968,100,2.838,5.733333333333333,-1.0,5.733333333333333,3.3335100619817153
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3374740000001566,100,2.770666666666667,5.733333333333333,-1.0,5.733333333333333,3.342338768653537
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.437077000000045,100,1.7606666666666664,-1.0,-1.0,5.733333333333333,3.3116775876350713
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4136020000000826,100,2.434,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0692710000000716,100,5.37686274509804,5.733333333333333,4.9411764705882355,5.733333333333333,0.39409306332458266
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3551770000001397,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.086668000000145,100,5.234274509803922,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3824567460900091
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.366502999999966,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",6.035584999999855,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.236455999999862,100,5.345176470588237,5.733333333333333,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.449145999999928,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2134209999999257,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.5579549999999927,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4897399999999834,100,2.03,-1.0,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.585597000000007,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2222810000000663,100,5.384784313725492,5.733333333333333,4.9411764705882355,5.733333333333333,0.39321632572394544
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.440834999999879,100,3.2420000000000004,5.733333333333333,-1.0,5.733333333333333,3.250882341765079
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.249855999999909,100,5.281803921568629,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39217765435078983
