iter,LR0.9_E0.0_Time,LR0.9_E0.0_Rewards,LR0.9_E0.0_Steps,LR0.9_E0.0_Convergence,LR0.9_E0.5_Time,LR0.9_E0.5_Rewards,LR0.9_E0.5_Steps,LR0.9_E0.5_Convergence,LR0.9_E0.7_Time,LR0.9_E0.7_Rewards,LR0.9_E0.7_Steps,LR0.9_E0.7_Convergence,LR0.9_E0.9_Time,LR0.9_E0.9_Rewards,LR0.9_E0.9_Steps,LR0.9_E0.9_Convergence
2210,0.324796,32.46,69.54,7.6221964624,0.311050075,-13.38,111.34,8.895357724,0.313170126,36.7,65.3,6.7122201009,0.309907173,5.04,96.96,11.0590388393
2211,0.324881867,32.52,69.48,7.1246988032,0.311157996,-16.06,114.02,8.3840574976,0.313264339,-12.12,108.06,6.4777606106,0.310029234,-2.64,104.64,10.7573822203
2212,0.325007727,-111.9,161.38,7.1687150809,0.311293028,16.26,85.74,8.207560666,0.313387138,5.24,94.74,6.0653038221,0.310125945,-15.64,115.62,10.5004478937
2213,0.325153065,4.42,95.56,7.2756463092,0.311424362,-158.52,185.78,8.3716760939,0.313511265,-29.42,125.36,6.3248855046,0.310244197,11.92,86.04,10.1276112466
2214,0.325293129,-55.7,139.52,7.5779963411,0.311559805,-30.52,124.44,8.1920298438,0.313664069,-89.4,153.02,6.111277037,0.310378424,53.32,48.68,9.3834587343
2215,0.325403483,18.38,83.62,7.5993243394,0.311690018,-147.48,178.78,8.2654987516,0.313853037,-75.44,155.22,6.432037934,0.310478195,40.06,61.94,8.8166826612
2216,0.325567691,-146.04,181.38,7.7766700367,0.311842229,15.02,86.98,8.2106870357,0.313984414,-62.5,152.38,6.2305674343,0.310627686,-74.24,147.96,8.7457826618
2217,0.32576769,-148.36,185.72,8.1889078363,0.311968857,38.14,63.86,8.0871631333,0.314124663,-48.02,133.86,6.3443303624,0.310739205,38.16,63.84,8.5189632297
2218,0.325936128,-170.96,190.14,8.405505878,0.312164012,14.14,87.86,7.8066726257,0.314275198,7.86,94.14,6.5005293416,0.310825608,7.94,94.06,7.7262108741
2219,0.32607167,-12.02,107.96,8.8731317861,0.312270145,40.3,61.7,7.7885200816,0.314387314,33.68,68.32,6.8308686713,0.310930798,37.02,64.98,7.670561556
2220,0.326178341,-48.98,140.88,8.5609753425,0.312401695,-101.06,152.56,7.7516569006,0.314532307,7.5,92.48,6.9777924333,0.311063552,25.34,76.66,6.725577537
2221,0.326319012,-132.7,176.12,9.2264778836,0.312509008,13.08,88.92,7.6747734401,0.314639778,-53.26,143.14,7.099391087,0.311248841,29.08,72.92,6.8933478272
2222,0.326512396,5.66,96.34,9.1015749246,0.312612248,-26.12,120.04,7.6529537942,0.314799446,-25.98,125.96,7.1267371767,0.311363501,-25.92,123.88,7.4798272289
2223,0.326647961,-18.76,114.7,8.7147150379,0.312725138,9.4,92.6,7.1889660629,0.314932332,15.24,86.76,7.182670322,0.311485602,27.6,72.38,7.6089577782
2224,0.326756859,-38.38,124.22,8.8126589749,0.312857774,3.14,98.86,7.0346070506,0.315090419,-67.24,149.04,7.3147175815,0.311623434,37.34,64.66,7.6664155383
2225,0.326855732,4.34,95.64,8.7262477404,0.312989279,38.38,63.62,6.8010588395,0.315244186,14.12,87.88,7.1144470607,0.311732264,35.64,66.36,7.5000892711
2226,0.327028771,10.72,91.28,8.485463824,0.313097657,7.96,94.04,6.8961873097,0.315376483,-6.34,108.34,7.3786110326,0.311838626,-47.16,126.94,7.0391184694
2227,0.327144055,-36.8,126.68,8.6281695899,0.313214656,-150.14,179.42,6.9745956497,0.315499051,-1.34,103.34,7.2767159362,0.311969689,-14.9,108.82,6.9722136186
2228,0.327253891,50.62,51.38,8.2139725728,0.313399258,5.12,94.86,7.0651006925,0.315636165,3.48,98.52,7.2986838638,0.312093958,20.1,81.9,7.5453433496
2229,0.327337205,38.76,63.24,7.4772828301,0.313509533,33.6,68.4,7.1898673787,0.315747553,-174.42,189.56,7.3822852992,0.31220705,10.48,85.46,7.6554941877
2230,0.32747607,31.6,70.4,8.0574426656,0.313616515,25.16,76.84,7.0546639114,0.315920521,35.56,66.44,7.3719257331,0.312328436,-4.24,102.2,7.8315077441
2231,0.327578074,-134.64,182.1,7.684218562,0.313734639,-7.74,107.72,7.065586762,0.316012608,35.46,66.54,7.4110796093,0.312451882,-40.06,127.92,7.8460034176
2232,0.327701039,15.34,86.66,8.3274712299,0.313945159,-186.42,195.5,7.1352798698,0.316166601,17.06,82.92,7.3932036155,0.312573809,51.18,50.82,7.0509502273
2233,0.3278056,16.02,85.98,8.3604560808,0.314151428,-154.04,187.36,7.484881447,0.316286567,-17.28,109.18,7.4563338526,0.312695995,32.84,69.16,7.1101339355
2234,0.327932848,34.42,67.58,8.3608550615,0.314367063,1.02,98.96,7.7310835162,0.316453887,3.04,98.96,7.4871264297,0.312795482,-57.86,139.66,7.3219797694
2235,0.328021775,34.14,67.86,8.3791967716,0.314475551,-92.7,164.4,8.3849393797,0.316595232,-192.54,197.58,7.6545410705,0.313003093,18.28,83.72,7.3334554513
2236,0.328137956,-23.64,115.54,8.4466058089,0.314641059,-167.38,188.58,8.7961173159,0.316806643,-180.48,191.58,7.6156718569,0.313137327,-6.1,104.06,7.5483798124
2237,0.328252699,8.94,93.06,8.0612146559,0.314810278,-6.86,106.84,8.8707223224,0.316930665,-77.78,155.54,8.1974544655,0.313266977,-48.66,132.48,7.5913294775
2238,0.328385411,11.76,86.2,8.6594841361,0.31492739,-25.56,117.46,9.0600536578,0.317071007,36.42,65.58,8.8220875294,0.313434353,-146.82,180.14,7.3072910537
2239,0.328489497,-5.02,102.98,8.7511891988,0.315103167,-11.62,109.58,9.3086357209,0.317179883,31.2,70.8,8.8508397192,0.313562675,-32.34,124.24,7.4568200746
2240,0.328582709,34.56,67.44,8.3946341689,0.315338693,-88.96,156.62,9.6833361487,0.31731021,-14.5,110.44,8.6638594538,0.313675794,-189.32,198.4,7.5535347199
2241,0.328720968,-117.3,166.78,8.5088459795,0.315498473,-192.54,197.58,9.7773694521,0.317455627,-63.08,142.86,8.9551089526,0.313849641,-28.52,118.4,7.4197246488
2242,0.328839211,38.76,63.24,7.745482257,0.315698196,-60.82,142.62,10.0461155339,0.317576364,-35.34,119.16,9.3917269493,0.313984106,-137.72,177.1,7.6579381312
2243,0.328924508,-59.18,140.98,7.9634233229,0.316132179,4.6,95.38,10.0025574183,0.317754142,1.12,100.88,9.1534701736,0.314123402,-142.44,175.76,7.7828887544
2244,0.329039334,51.1,50.9,8.2135768902,0.316266191,-46.06,135.94,9.825846787,0.317927121,-39.48,129.36,9.3533688519,0.314217176,-155.26,184.54,7.6822481374
2245,0.329136234,-77.68,153.42,8.6402138377,0.316452033,21.82,80.18,9.4919016668,0.318044269,-133.5,168.84,9.0523530878,0.314358254,-48.7,126.46,8.0479834088
2246,0.329251333,1.2,96.76,8.4677751803,0.316580199,41.78,60.22,8.7409790123,0.318162002,-138.46,177.84,9.6191384435,0.314505074,-91.14,156.78,7.8911277282
2247,0.329353242,36.78,65.22,9.222272531,0.31667698,22.92,77.06,8.9309900954,0.318401803,-15.44,115.42,9.7172884148,0.314609557,-50.22,127.98,8.0009682406
2248,0.329443834,4.72,95.26,8.6194401883,0.316810167,51.28,50.72,8.690092299,0.318577197,-11.86,111.84,8.9680645806,0.314767034,-65.34,143.1,7.8500969624
2249,0.329570038,34.72,67.28,8.8642391869,0.316918197,31.92,70.08,8.458708004,0.318713008,-20.58,116.52,8.9616393985,0.314886165,-1.22,103.22,7.9067589739
2250,0.32967738,35,67,9.3651863583,0.317019934,19.24,82.76,8.5534017521,0.318881924,23.12,78.88,9.0353535171,0.314999431,7,95,7.6755621498
2251,0.329767202,19.58,80.4,9.5338046798,0.31714408,-27.88,125.84,8.6616080464,0.319066326,24.7,77.3,9.1171652313,0.315132807,11.04,90.96,7.8200082429
2252,0.329892903,7.06,94.94,9.3242064976,0.317269023,-20.46,116.4,8.6776850068,0.319261303,-50.56,136.4,8.7183472899,0.315247802,15.36,86.64,7.653939969
2253,0.33001745,33.32,68.68,9.6132187139,0.317398036,34.14,67.86,8.6497402517,0.319462634,-123.12,168.56,9.0067546249,0.315351542,36.92,65.08,7.4822564082
2254,0.330125139,-10.62,108.58,8.9696898937,0.317526043,-65.08,144.86,8.8628069519,0.319633025,5.88,96.12,8.7640705705,0.315509218,12.28,85.68,7.3712665959
2255,0.330267245,36,66,8.5396389641,0.317711717,-135.36,172.72,8.8744470993,0.319756902,52.4,49.6,9.0979128249,0.315607902,-12.32,114.32,6.9606426334
2256,0.330369974,22.44,79.56,8.8909501884,0.317847979,-152.36,185.68,9.1407061309,0.319855349,-41.3,131.18,8.7097979449,0.315733999,18.66,83.34,7.4231057823
2257,0.330483486,-73.96,151.72,8.0774675703,0.317989924,-142.82,184.22,9.0935394696,0.320045098,15.28,86.72,8.53075617,0.315845075,30.44,71.56,7.573805285
2258,0.330818378,-13.46,113.44,8.6535069697,0.318149091,-151.06,184.38,9.2325875143,0.320167401,-29.72,121.62,8.9428937871,0.31597628,35.3,66.7,7.6135312753
2259,0.331040089,-146.14,179.46,8.8554063713,0.318292434,-91.9,155.52,9.3390549307,0.320274939,36.9,65.1,9.079258773,0.316099292,13.14,88.86,7.5920575333
2260,0.331162046,-98.48,166.14,8.3681128739,0.318442946,-67.24,149.04,9.5435097093,0.320381038,40.8,61.2,8.8205963541,0.316209614,22.7,79.3,7.5975240064
2261,0.331393146,-117.58,171.1,8.0368510193,0.318600404,-155.76,187.06,9.6508254684,0.320534453,39.16,62.84,8.4987860452,0.316307635,-41.36,131.24,7.3621050264
2262,0.331696581,-16.34,114.3,8.378032573,0.31883124,-95.98,163.64,9.404893971,0.320682096,35.76,66.24,8.4911228106,0.316419478,-56.1,131.84,7.3989448558
2263,0.331878738,-6.44,108.44,7.7500586032,0.319003964,-104.1,169.74,9.2836989141,0.320784496,-39.9,123.72,8.1168360828,0.316574374,14.88,85.1,7.5440269862
2264,0.332025295,-63.52,145.32,7.6995195644,0.319166881,-56.62,144.48,9.0990633379,0.320910071,-53.42,131.18,7.8857603863,0.316692485,-57.5,147.38,7.6525320482
2265,0.332163033,34.48,67.52,8.0294672692,0.319327158,-33.74,115.54,8.864044691,0.321030079,-2.54,104.54,7.7879972033,0.316905183,-126.12,171.56,7.6608382425
2266,0.332303465,9.82,92.18,7.5010606757,0.319460648,-117.28,170.8,9.5568680726,0.321130458,33.14,68.86,7.4465911176,0.317088391,-7.16,103.1,7.7244305159
2267,0.332427581,23.26,78.74,7.8920517037,0.319791389,-71.16,146.9,9.6399995504,0.32125013,35.9,66.1,7.052491196,0.317217567,22.5,79.5,7.8225085525
2268,0.332559506,52.94,49.06,7.5428315759,0.319902425,14.86,87.14,9.827795278,0.321362309,37.32,64.68,6.7881440915,0.31734302,3.96,98.04,8.1516635965
2269,0.332669339,33.56,68.44,7.199192062,0.320015901,36.26,65.74,9.9332790872,0.321509461,-81.92,153.62,6.2710598976,0.317521675,-82.5,148.14,8.2807574498
2270,0.332786948,11.52,88.46,7.0430631441,0.320134204,-32.28,128.22,9.7049004311,0.321628316,-153.98,183.26,6.521363882,0.317685554,3.56,96.42,8.7257850159
2271,0.332895513,34.62,67.38,6.9132049837,0.320245956,-15.2,111.14,9.4357483092,0.321802976,-9.78,111.78,6.621303329,0.317776403,-180.3,195.44,8.7113633219
2272,0.333005184,5.56,96.44,7.1490715928,0.320433615,-129.92,169.3,9.1283738369,0.321968813,-52.56,144.46,6.6701301918,0.318011746,-173.66,192.84,8.8409042697
2273,0.333150563,38.6,63.4,7.252870095,0.320644043,-196.94,199.96,9.1709584426,0.322086932,-199,200,7.104401507,0.318185488,2.1,99.9,8.6765741317
2274,0.333264527,-12.46,112.44,7.6962702356,0.320821019,-160.44,187.7,9.218723969,0.322438692,-160.8,190.08,7.7027883206,0.318320712,51.68,50.32,9.0095467209
2275,0.33338831,-7.02,104.98,7.9213741139,0.321084678,-199,200,10.2222897248,0.322685276,-44.84,130.68,7.8458727187,0.318441202,38.02,63.98,8.9530875115
2276,0.33349752,-13.08,115.08,8.3314372293,0.321487204,-169.34,190.54,10.6290510294,0.323305633,-199,200,7.9296869319,0.318545166,-20.14,114.06,8.6978168523
2277,0.333585109,22.44,79.56,8.2911774046,0.321608568,-196.62,199.64,11.1664952961,0.323861918,-199,200,8.6332085004,0.318655353,53.12,48.88,8.4732690374
2278,0.333739936,-70.76,154.58,8.7357973618,0.321776573,-157.82,187.1,11.3780153132,0.32409737,-174.36,191.52,9.6492578185,0.318759363,35.5,66.5,8.2973386869
2279,0.333843114,13.88,88.12,8.8356331654,0.321929039,-166.94,188.14,11.0220246287,0.324463513,-199,200,10.9730895507,0.318870204,36,66,7.952647817
2280,0.333984434,-37.4,125.26,8.9262009114,0.322118053,-33.4,123.28,11.6969487172,0.324669931,-194.62,199.66,11.2539258291,0.319034218,35.12,66.88,7.8884333015
2281,0.334127745,23.16,78.84,9.2268998513,0.322242396,-58.84,144.68,13.1616153443,0.32504465,-163.66,190.92,11.264707898,0.319140336,6.08,95.92,8.3321122069
2282,0.334209719,51.8,50.2,8.9236943459,0.322374162,30.72,71.28,14.2537425571,0.325223366,-31.34,123.24,12.5969916974,0.319270066,31.8,70.2,8.6585228664
2283,0.334330147,-30.18,122.08,8.7706863778,0.32248498,-18.28,114.22,15.424855459,0.325459594,7,90.96,13.6266960942,0.319372032,20,82,8.5488995809
2284,0.334416423,52.92,49.08,8.2885539898,0.322653686,-32.32,128.26,16.6372287448,0.325573359,52.28,49.72,14.1759955895,0.319492418,22.8,79.2,8.1439680055
2285,0.33453288,24.76,77.24,7.901892132,0.322767514,16.68,85.32,16.8695327909,0.325704193,-184.76,195.86,14.1917250699,0.319623279,39.76,62.24,8.4788326424
2286,0.334638035,36.42,65.58,7.8765564879,0.322875397,15.18,86.82,16.7016993288,0.325812296,-26.2,120.12,15.2269590802,0.319724723,-48.62,140.52,8.1676971993
2287,0.334744152,37.72,64.28,7.7344830145,0.322977469,-12.26,112.24,15.5768666497,0.325938403,-41.14,131.02,15.8874189613,0.319848952,17.36,84.64,8.0796094127
2288,0.334848287,52.32,49.68,7.259963215,0.323070912,37.58,64.42,15.7244882655,0.326085889,26.06,75.94,15.1958956764,0.319985854,-85.4,161.14,8.1991461092
2289,0.334997075,-145.86,177.16,7.1243125238,0.323156924,-63.02,142.8,16.6551379907,0.326267372,-121.62,175.14,15.0656386642,0.320288092,-139.38,182.8,8.6035984254
2290,0.335141747,-97.96,163.6,7.5795674295,0.323360592,-124.96,172.42,17.3105752799,0.326424194,-196.82,199.84,16.1486624846,0.320428251,-71.02,146.76,8.4379181796
2291,0.33531129,36.66,65.34,7.2380883422,0.323556554,-174.24,189.38,16.0578968858,0.32660282,-77.58,151.3,17.2741021015,0.320551387,20.68,81.32,8.0387893662
2292,0.335474596,26.4,75.6,7.207984784,0.323731234,-1.34,103.34,15.3890821262,0.326738989,-51.92,141.8,16.5656625633,0.320749012,14.74,87.26,7.4435542942
2293,0.335616012,-26.52,114.38,7.6026594813,0.323843415,-47.36,131.18,15.1068729964,0.326857914,21.62,80.38,16.127019894,0.320937171,1.88,100.12,7.4797113691
2294,0.335746415,-173.78,190.94,7.9441202121,0.323958971,-30.02,123.94,15.1442783251,0.326971426,-19.26,117.22,16.1941598043,0.321040656,-18.02,115.98,7.5198021041
2295,0.335878208,22.84,79.16,8.0499232598,0.324066953,-29.44,129.42,14.6901311085,0.327119649,-57.96,133.7,17.42909776,0.321158458,-11.92,109.88,7.810566418
2296,0.336006526,17.9,84.1,7.9810553678,0.32422412,-32.28,126.2,15.0752887553,0.327274402,2.32,97.66,16.7662110744,0.321356195,51.4,50.6,8.2572785438
2297,0.33612366,-9.02,106.98,7.8278004405,0.324371941,-24.98,118.9,16.5354858782,0.327387441,-74.46,146.16,16.946970911,0.321496051,-126.96,168.36,8.3467403419
2298,0.336257381,18.04,83.96,7.7960667877,0.324492335,-63.72,145.52,16.7673572102,0.327491727,-9.48,109.46,16.6448376942,0.32164454,-168.02,189.22,7.8786634086
2299,0.336375968,-18.74,114.68,7.9519610295,0.324620806,-60.06,139.84,17.2059714188,0.327632398,-36.96,122.8,15.9490091542,0.321867593,-51.28,147.22,7.7079729462
2300,0.33649352,-166.52,187.72,7.6910729741,0.324730453,-79.34,153.06,16.5168457488,0.327772625,-34.9,124.78,14.9685400263,0.322024609,-38.28,130.18,7.6088492803
2301,0.336602828,-6.82,106.8,8.0328140837,0.324881953,-32.82,118.66,16.7497708162,0.327903553,-67.14,144.9,14.5235993602,0.322126978,-43.14,133.02,7.3832488367
2302,0.336846209,23.42,78.58,8.3640486138,0.325017632,22.3,79.7,16.6808911966,0.328013788,5.4,92.56,13.8352523161,0.322271353,-5.84,103.8,7.9140120712
2303,0.336998002,-70.38,148.14,8.0341129578,0.325132473,36.72,65.28,16.5257140415,0.328129984,35.9,66.1,12.9088085122,0.322439968,-81.74,153.44,8.1884084592
2304,0.337131606,-153.86,181.12,7.7948208397,0.325253017,37.8,64.2,15.3493359961,0.328241322,38.36,63.64,12.5282266752,0.322606751,3.3,96.68,7.9771945541
2305,0.337297411,52.4,49.6,7.6234589758,0.325383024,-165.76,188.98,15.4028526131,0.328349292,29.78,72.22,11.5746388133,0.322775109,19.58,82.42,7.5493403318
2306,0.337435082,53.62,48.38,7.6726201018,0.325516554,-12.3,112.28,14.8319383469,0.328450766,53,49,11.5748971178,0.322905043,-56.18,140,7.0755823956
2307,0.337584357,-0.24,100.22,7.7757673557,0.325653923,31.94,70.06,13.4954019152,0.328573188,36.34,65.66,11.0380844982,0.323101296,-59.22,134.96,6.9347472427
2308,0.337715227,-117.02,170.54,8.221840712,0.325782859,32.76,67.22,12.7622615856,0.328671311,33.3,68.7,12.3414530062,0.323309251,31.88,70.12,7.6601426698
2309,0.337852316,-14.12,112.08,8.3025730609,0.325924475,18.76,81.22,11.2933160686,0.328797876,-165.98,187.18,12.6494542481,0.323437078,38.72,63.28,7.8274336308
2310,0.337983117,37.76,64.24,7.9961133558,0.326033802,-36.14,119.96,10.5651490429,0.328930299,18.06,83.94,12.1307951239,0.323541115,7.94,94.06,7.8016003611
2311,0.33814093,-28.2,118.08,7.905477469,0.326298035,19.78,82.22,10.153556161,0.329061536,15.94,86.06,12.367696635,0.323660177,-3.12,101.08,7.9468977137
2312,0.338275272,26.04,75.96,7.8616767806,0.32677262,-199,200,10.1708473667,0.329166717,0.46,101.54,12.3259552192,0.323795888,-182.16,195.28,7.8943232934
2313,0.338399441,-50.5,142.4,8.021593786,0.327105768,-119.22,168.7,9.1986836798,0.329317246,3.12,98.88,12.9469175792,0.323935388,-150.94,180.22,7.6743358077
2314,0.338514021,51.9,50.1,8.4623111605,0.327305437,-199,200,9.1102225776,0.329433959,-150.9,186.24,12.5303309236,0.324046048,51.3,50.7,8.1420888536
2315,0.338624829,51.46,50.54,8.5154632308,0.327561086,-199,200,9.3807073498,0.329574627,-99.88,163.5,12.6187807686,0.324127074,-8.94,108.92,8.3650289146
2316,0.338744276,-64.88,142.64,8.2448988577,0.327665529,-107.86,171.48,8.685567271,0.329695442,-154.82,184.1,12.9923794249,0.324260988,-29.72,117.58,8.6115601205
2317,0.338841462,-19.78,113.7,8.398513636,0.327862133,-86.9,158.6,8.93383569,0.329933275,-75.28,151.02,12.7093031574,0.324404342,51.88,50.12,8.5558098878
2318,0.338980287,12.48,89.52,8.1631250273,0.328175968,-13.38,111.34,9.0255269569,0.330069514,-181.16,194.28,11.9286995355,0.324526129,34.94,67.06,7.8266428634
2319,0.339101838,10.3,91.7,8.5806067199,0.328282226,-9.88,107.84,9.7677474722,0.33021437,-59.26,141.06,11.1693469771,0.324640004,-91.2,158.86,7.6589033837
2320,0.339230022,40.64,61.36,8.7843518611,0.328482646,-72.92,150.68,9.8366835026,0.330357871,-6.54,108.54,12.8581574166,0.324758697,38.46,63.54,7.4148172351
2321,0.339332207,34.38,67.62,8.8168153372,0.328619369,-46.26,128.06,9.5522165727,0.330472711,-122.44,165.86,11.6846229368,0.324893699,-12.88,110.84,7.6366347179
2322,0.339423664,30.66,71.34,8.7312034221,0.328720605,51.5,50.5,9.8931429657,0.330633166,-14.76,112.72,11.6854813859,0.325005025,51.76,50.24,7.6163443526
2323,0.339523829,37.9,64.1,8.8211501583,0.328816794,23.08,78.92,10.5711207565,0.330773325,3.14,96.84,11.8413146103,0.32512254,2.04,93.9,8.2680923626
2324,0.339627574,21.16,80.84,8.3566528475,0.328944257,36.1,65.9,11.3784584532,0.33090697,36.18,65.82,12.5762052581,0.325225288,-3.24,101.2,7.7941197458
2325,0.339768179,-170.62,189.8,8.5651775693,0.329045552,4.88,97.12,10.4526513098,0.331013741,8.64,93.36,12.4656920507,0.325433815,25.3,76.7,7.89142581
2326,0.339966474,-136.46,171.8,9.0038119809,0.329170009,-66.64,150.46,11.1072027405,0.331111272,51.76,50.24,11.9121969543,0.32554025,-16.7,114.66,7.7819445647
2327,0.340106214,-34.52,128.44,8.7380898065,0.329271044,19.46,82.54,12.0515139463,0.331235846,51.28,50.72,11.3085366538,0.325750987,-88.5,162.22,7.8121555638
2328,0.34022791,23.88,78.12,8.6715760373,0.329418028,-44.32,136.22,12.1814241615,0.331355252,-33.58,129.52,10.8949824498,0.325885936,3.94,94.02,8.0645297124
2329,0.34040274,-139.8,185.24,8.055143099,0.329541932,35.74,66.26,11.8236594601,0.331466249,9.62,90.36,11.2230749166,0.326002268,-10.14,106.08,8.3974816479
2330,0.340549786,-108.7,166.26,7.7967398905,0.329683379,-107.9,165.46,12.1006373875,0.33156456,-24.78,118.7,9.7995162377,0.326090336,-118.96,162.38,8.6818011086
2331,0.340681471,-60.66,146.5,7.7787486154,0.329832028,-75.8,149.52,13.224313068,0.331664634,-87.18,152.82,10.8679248352,0.326201808,-2.62,100.58,8.4676244527
2332,0.340825294,22.28,79.72,7.6949141353,0.329989306,38.8,63.2,12.7757248511,0.331790644,19.46,80.52,11.2728661266,0.326360683,-54.08,143.96,8.118400776
2333,0.340983847,-33.68,121.54,7.4305851997,0.330093517,36.98,65.02,12.771637639,0.331886324,-14.98,110.92,10.5601614421,0.326473069,-168.38,189.58,7.5757434837
2334,0.341144739,-19.08,115.02,7.4804849005,0.330212404,-25.76,115.64,11.6206212287,0.331995048,20.62,81.38,9.9790185382,0.326674217,-115.14,168.66,7.9560461554
2335,0.341286105,50.84,51.16,7.4640721556,0.330304082,32.06,69.94,11.4534598181,0.33212167,-21.88,117.82,9.8141988415,0.326884697,-195.64,198.66,7.8281758491
2336,0.341411489,-15.78,111.72,6.8062311783,0.330419929,35.36,66.64,11.4136737456,0.332247811,21.88,80.12,9.9129603956,0.327021956,-39.06,130.96,7.8868601901
2337,0.341572055,34.7,67.3,6.9749631498,0.330516714,-19.22,113.14,10.9677759517,0.332380265,-139.02,182.44,9.7792976756,0.327204966,-64.5,148.32,8.3232089894
2338,0.341685781,52.52,49.48,6.8528703499,0.330623294,1.94,98.04,10.5385916476,0.332571792,-20.98,120.96,9.6679006854,0.327360363,-18.06,116.02,8.1702504655
2339,0.341786744,37.08,64.92,6.682904279,0.330732331,-6.54,108.54,10.0509588207,0.332720836,-121.8,173.3,9.6025377797,0.327551643,-29.28,127.24,7.6161058922
2340,0.34191125,-32.3,120.16,6.7146891066,0.330839306,35.1,66.9,9.3570316802,0.332857747,53.08,48.92,9.7913336861,0.327671996,-176.06,193.22,7.5365572523
2341,0.342092237,-18.3,116.26,6.7821550296,0.330987124,-135.9,173.26,8.5305026747,0.33294799,-172.66,191.84,8.886454225,0.3278378,-183.7,196.82,8.3398504119
2342,0.342275236,24.3,77.7,7.2108782986,0.331144482,-199,200,8.6112356726,0.333081509,-22.9,120.86,8.6650430463,0.327999975,-82,155.72,8.4736563641
2343,0.342435938,-96.82,158.42,7.5647066645,0.331362676,-21.78,115.7,8.0088362617,0.333219938,8.04,93.96,8.765051086,0.328125018,-45.14,130.98,8.7318844398
2344,0.342574192,8.38,89.58,7.7543704496,0.331512744,-181.96,193.06,8.2613732046,0.333323906,-15.14,109.06,8.3164224248,0.328310504,-4.62,102.58,8.7651270353
2345,0.342665524,-6.94,106.92,7.5120918859,0.331796467,25.04,76.96,8.2863078171,0.333442511,4.74,97.26,7.7939861601,0.328449173,-74.12,151.88,8.4788566507
2346,0.342764907,-14.84,114.82,8.1005996822,0.331898645,-177.02,190.14,7.7282511577,0.333553426,51.56,50.44,7.1419088138,0.328586566,-48.28,134.12,9.0027136564
2347,0.342981513,-163.74,186.96,8.5596997575,0.332030883,-141.22,172.52,7.0350260463,0.333644536,11.34,88.64,6.9423651028,0.328714907,-47.08,134.94,8.947235212
2348,0.343124927,-193.26,198.3,8.5249734481,0.332142278,-113.94,161.4,6.8266872737,0.333774855,32.72,69.28,6.907491525,0.328837369,-83.3,159.04,9.3440534376
2349,0.343269775,-34.58,120.42,9.1064701402,0.332282907,33.46,68.54,7.0253942578,0.333872793,18.5,83.5,6.774790082,0.329045121,18.46,83.54,10.3168550563
2350,0.343465494,-168.5,191.72,9.3747541884,0.332439571,-124.14,175.64,7.2039318763,0.333993321,-28.98,122.9,6.4632272763,0.329156885,-0.54,96.48,11.1163425795
2351,0.343657736,-74.46,150.2,9.6690281792,0.332634659,15.7,84.28,7.442681118,0.334250406,-178.56,195.72,6.4811239612,0.329273277,4.78,97.22,11.1106946039
2352,0.343803189,23,79,9.2058192652,0.332757064,-139.2,178.58,7.0722422052,0.334416039,-141.72,175.04,6.3643671935,0.329420352,-5.08,103.04,11.7443768156
2353,0.343919919,37.16,64.84,9.2743178546,0.332882299,-146.48,183.84,7.0440000018,0.33456194,-47.68,137.56,6.4291283566,0.329525434,-21.46,119.42,11.5828038028
2354,0.344038369,20.42,81.58,9.3776887942,0.33304674,-23.1,117.02,6.9607898194,0.334701997,2.72,99.28,6.3140925514,0.329648225,14.9,87.1,12.2300229774
2355,0.344136367,-148.3,179.6,9.4937879176,0.3331402,51.58,50.42,7.1379773082,0.334854595,-18.12,114.06,6.6466180831,0.329777912,-29.84,119.72,12.3481097001
2356,0.344265768,2.8,99.2,9.8056602666,0.333248231,38.98,63.02,6.8205359608,0.334965472,51.6,50.4,6.7505659875,0.329887037,51.96,50.04,12.1052465054
2357,0.344374507,-97.74,163.38,9.8247124686,0.333388473,-35.34,125.22,7.1566249819,0.335049092,36.2,65.8,7.0183500506,0.330092775,-35.92,125.8,12.2900916671
2358,0.344491448,-58.3,144.14,9.7705894729,0.333530912,-2.78,104.78,7.4712364459,0.33516033,-160.98,184.2,6.8239689209,0.330247765,-83.04,150.7,12.4071200718
2359,0.344602341,1.4,96.56,9.8685111679,0.33368111,17.72,84.28,7.3944489017,0.335295265,25.2,76.8,6.7741757498,0.330378381,-44.56,138.48,12.0158895735
2360,0.34472256,23.34,78.66,10.2606862813,0.333825801,16.34,85.66,7.247406253,0.335429818,-138.44,177.82,7.5513955693,0.330510814,-36.3,124.16,11.6956663028
2361,0.344844521,-40.66,132.56,10.1763864395,0.333970776,-71.92,147.66,7.0843627953,0.335539486,-6.74,106.72,8.2172649349,0.330652784,-199,200,10.8960674804
2362,0.344959952,-64.28,144.06,10.5419587785,0.334227888,-104.54,164.12,7.1959184561,0.335651737,-63.34,143.12,8.307908318,0.330791713,-50.26,140.14,11.1356667029
2363,0.345116162,-22.72,122.7,10.897486588,0.334436846,-171.7,186.84,7.1939814106,0.335773065,-171.2,188.36,8.381217783,0.33096822,-54.16,135.96,11.7260078891
2364,0.345246489,12.4,89.6,10.9290444937,0.334597002,-183.56,194.66,7.0807266928,0.335892942,-138.38,179.78,8.3660377429,0.331112524,-33.16,116.98,11.4811878698
