,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.005795669555664062,0.00043787956237792967,0.4667366946778712,0.4666666666666669,0.1,"(20,)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",412,0.4583333333333333,0.4687500000000003,0.4583333333333333,0.4687500000000002,0.4583333333333333,0.4687500000000002,0.5,0.45833333333333365,0.4583333333333335,0.46875,1.8506196932368733e-05,1.3704402793121256e-06,0.01671895852424834,0.004166666666666613
12,0.006115770339965821,0.0004622936248779297,0.21568627450980393,0.22291666666666674,0.1,"(20,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",777,0.25,0.23958333333333345,0.16666666666666666,0.2291666666666667,0.25,0.2083333333333334,0.08333333333333333,0.25000000000000006,0.33333333333333337,0.1875,0.00044176708674482316,2.7783284376801612e-05,0.08466151966222642,0.022438186696393792
13,0.01066279411315918,0.00044698715209960936,0.5994397759103642,0.599193548387097,0.1,"(20,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",209,0.625,0.6458333333333338,0.5833333333333334,0.613911290322581,0.5416666666666666,0.5399865591397852,0.5833333333333334,0.519153225806452,0.6666666666666667,0.6770833333333334,0.0014708034917625893,1.2431099902190402e-05,0.042226368155970154,0.06061455416156533
14,0.00704340934753418,0.00044403076171875,0.5511204481792717,0.5562500000000001,0.1,"(20,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",288,0.5833333333333334,0.5520833333333336,0.625,0.5416666666666669,0.5,0.5625000000000002,0.625,0.5312500000000003,0.41666666666666674,0.59375,0.0003093609605077392,6.610001926865941e-06,0.08019965435417593,0.021449229460389484
15,0.014136266708374024,0.0004447460174560547,0.4904461784713886,0.5071908602150541,0.1,"(20,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",360,0.5,0.4045698924731186,0.375,0.43548387096774216,0.5833333333333334,0.655913978494624,0.5,0.519153225806452,0.4940476190476192,0.5208333333333334,0.00336541343772797,8.751748185923037e-06,0.06683856072490574,0.08731636330188018
16,0.009473657608032227,0.0004546642303466797,0.6824229691876752,0.6916666666666669,0.1,"(20,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",66,0.6666666666666666,0.6145833333333337,0.625,0.6250000000000003,0.625,0.6250000000000002,0.7083333333333334,0.8020833333333335,0.7916666666666667,0.7916666666666666,0.0012129372937621631,1.60708978571817e-05,0.06182327298135365,0.08604948511693064
17,0.005971384048461914,0.0004395961761474609,0.18277310924369747,0.19166666666666674,0.1,"(20,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",785,0.125,0.20833333333333343,0.16666666666666666,0.18750000000000006,0.16666666666666666,0.19791666666666674,0.20833333333333334,0.18750000000000008,0.25000000000000006,0.17708333333333334,7.541568217245672e-06,1.228723404572022e-06,0.04222636815597015,0.010622957319984994
18,0.0064356327056884766,0.00043992996215820314,0.4736394557823129,0.46303763440860235,0.1,"(20,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",398,0.4166666666666667,0.509408602150538,0.4583333333333333,0.43413978494623673,0.4583333333333333,0.42405913978494647,0.5416666666666666,0.530913978494624,0.4940476190476192,0.4166666666666667,0.0006470356949311087,3.1629798797182086e-07,0.04198749906806048,0.04745975164664726
19,0.006032466888427734,0.00044188499450683596,0.6574629851940776,0.6580645161290325,0.1,"(20,)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",105,0.6666666666666666,0.6559139784946241,0.6666666666666666,0.655913978494624,0.6666666666666666,0.6559139784946241,0.6666666666666666,0.6559139784946241,0.6190476190476192,0.6666666666666666,6.313367192330776e-06,4.90933901833868e-07,0.018803265505355243,0.004301075268817034
20,0.009330272674560547,0.0004420280456542969,0.10819327731092437,0.10833333333333335,0.1,"(30,)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",793,0.16666666666666666,0.16666666666666677,0.16666666666666666,0.20833333333333337,0.041666666666666664,0.03125000000000001,0.041666666666666664,0.031250000000000014,0.12500000000000003,0.10416666666666667,0.0028122732640339446,1.48510088943457e-06,0.05673565574377897,0.07113904616234948
21,0.008854818344116212,0.0004451274871826172,0.4824929971988796,0.4770833333333336,0.1,"(30,)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",381,0.4166666666666667,0.4895833333333336,0.4166666666666667,0.48958333333333354,0.5,0.4687500000000002,0.5,0.4375000000000003,0.5833333333333335,0.5,0.0007117694194044276,9.969204257925341e-06,0.06194214114144537,0.02224391302506517
22,0.0060212135314941405,0.00044231414794921876,0.3325330132052821,0.33306451612903243,0.1,"(30,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",717,0.3333333333333333,0.3329973118279572,0.3333333333333333,0.33299731182795717,0.375,0.3225806451612904,0.3333333333333333,0.3329973118279572,0.28571428571428575,0.34375,1.7411674715990967e-05,1.7930598904574552e-06,0.028067242294689515,0.00669484376635065
23,0.006067466735839844,0.0004401683807373047,0.0,0.0,0.1,"(30,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3429825952815685e-06,1.8675952937666073e-06,0.0,0.0
24,0.009425783157348632,0.00044417381286621094,0.5014005602240896,0.49791666666666695,0.1,"(30,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",349,0.5833333333333334,0.5937500000000004,0.625,0.604166666666667,0.625,0.6041666666666671,0.3333333333333333,0.3437500000000002,0.33333333333333337,0.34375,0.0027226295949791678,2.8887045346948547e-06,0.1366461662552369,0.1259340104975619
25,0.014229536056518555,0.00044188499450683596,0.7072829131652661,0.6791666666666667,0.1,"(30,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",46,0.875,0.8437500000000001,0.875,0.8124999999999999,0.5416666666666666,0.5208333333333336,0.4166666666666667,0.4583333333333336,0.8333333333333334,0.7604166666666666,0.0055170284784296,1.8504722511226897e-06,0.19230819024377893,0.15830591867927382
26,0.009733200073242188,0.00044345855712890625,0.6088935574229692,0.626209677419355,0.1,"(30,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",173,0.5416666666666666,0.5604838709677422,0.625,0.5393145161290324,0.625,0.666666666666667,0.7083333333333334,0.8020833333333335,0.5416666666666667,0.5625,0.0051856407580778705,1.2971373089538043e-06,0.06232099568987952,0.09848643003964551
27,0.007853841781616211,0.00044384002685546873,0.5802320928371348,0.5643145161290326,0.1,"(30,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",253,0.4583333333333333,0.4838709677419359,0.6666666666666666,0.602150537634409,0.6666666666666666,0.580645161290323,0.5833333333333334,0.6236559139784951,0.523809523809524,0.53125,0.00039994764896483104,1.4273290202232136e-06,0.08140983348699923,0.050564973444908866
28,0.006226396560668946,0.00044693946838378904,0.5146058423369348,0.5129704301075273,0.1,"(30,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",337,0.4583333333333333,0.526881720430108,0.5416666666666666,0.5053763440860218,0.4583333333333333,0.5268817204301078,0.5,0.5161290322580648,0.6190476190476192,0.4895833333333333,5.421967693523415e-05,3.5478735423542545e-06,0.05980201043574421,0.01415380657244664
29,0.012209653854370117,0.00044503211975097654,0.6398559423769509,0.6219086021505379,0.1,"(30,)",11,"{'rp__n_components': 11, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",129,0.6666666666666666,0.6236559139784951,0.6666666666666666,0.6666666666666671,0.625,0.612903225806452,0.6666666666666666,0.602150537634409,0.5714285714285716,0.6041666666666666,0.00028288253389310256,1.3197281363580747e-06,0.0372076242769986,0.023632992316209505
30,0.00799698829650879,0.0004432201385498047,0.5894357743097239,0.5883064516129035,0.1,"(40,)",2,"{'rp__n_components': 2, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",229,0.6666666666666666,0.6139112903225811,0.5416666666666666,0.5601478494623658,0.5416666666666666,0.6028225806451616,0.625,0.570900537634409,0.5714285714285716,0.59375,0.0010356088381455702,1.1680077279964342e-06,0.0494078183634042,0.01995911171856827
31,0.006096506118774414,0.0004426479339599609,0.33333333333333337,0.3333333333333334,0.1,"(40,)",3,"{'rp__n_components': 3, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",529,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,1.1230097186638373e-05,1.3453231792131315e-06,4.985886294262796e-17,6.080941944488117e-17
32,0.016997766494750977,0.0004539966583251953,0.7148859543817527,0.7359543010752688,0.1,"(40,)",4,"{'rp__n_components': 4, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",45,0.875,0.7389112903225806,0.7083333333333334,0.7701612903225806,0.7083333333333334,0.770497311827957,0.5,0.6085349462365595,0.7857142857142857,0.7916666666666666,0.0035308211025278013,1.6653431084468084e-05,0.12437891145879337,0.06589634459958647
33,0.006493139266967774,0.0004440784454345703,0.4743397358943578,0.4725134408602152,0.1,"(40,)",5,"{'rp__n_components': 5, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",391,0.5,0.4788306451612906,0.5,0.4788306451612904,0.4166666666666667,0.4996639784946238,0.5416666666666666,0.43649193548387116,0.41071428571428586,0.46875,0.00022337464032180326,9.488939639154625e-07,0.051313214823523315,0.020633362163674663
34,0.010747623443603516,0.0004458904266357422,0.6539115646258503,0.6817876344086022,0.1,"(40,)",6,"{'rp__n_components': 6, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",109,0.875,0.7278225806451613,0.7083333333333334,0.7278225806451614,0.625,0.6747311827956992,0.5833333333333334,0.6848118279569895,0.47023809523809534,0.59375,0.0013296491286599174,1.8307069607212513e-06,0.13471858213788906,0.04908767030172001
35,0.009483814239501953,0.0004456043243408203,0.5813825530212084,0.5960349462365594,0.1,"(40,)",7,"{'rp__n_components': 7, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",249,0.5,0.4623655913978497,0.5833333333333334,0.6347446236559142,0.6666666666666666,0.6024865591397851,0.625,0.6243279569892477,0.5297619047619049,0.65625,0.0012319202830460532,2.094829810761337e-06,0.060845222660072994,0.0690418800658647
36,0.006274890899658203,0.00044755935668945314,0.33333333333333337,0.3333333333333334,0.1,"(40,)",8,"{'rp__n_components': 8, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",529,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,1.159057644808399e-05,2.8981344984097948e-06,4.985886294262796e-17,6.080941944488117e-17
37,0.006316757202148438,0.00044422149658203126,0.33333333333333337,0.3333333333333334,0.1,"(40,)",9,"{'rp__n_components': 9, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",529,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,8.978730999709946e-06,1.3006383606897217e-06,4.985886294262796e-17,6.080941944488117e-17
38,0.011611747741699218,0.00044579505920410155,0.6395058023209285,0.6735887096774195,0.1,"(40,)",10,"{'rp__n_components': 10, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",133,0.5416666666666666,0.60114247311828,0.6666666666666666,0.5692204301075272,0.7083333333333334,0.8229166666666665,0.6666666666666666,0.7288306451612903,0.6130952380952382,0.6458333333333334,0.0016739009492831945,1.6057451477511155e-06,0.057605331076167325,0.0919370067628378
