,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.029205465316772462,0.0009379863739013671,0.04761904761904753,0.04761904761904737,0.1,"(20,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.00032688804783991856,9.42812095158824e-06,1.5188222473579498e-17,5.181825478019e-16
12,0.02918543815612793,0.0009375572204589844,0.04761904761904759,0.04761904761904744,0.1,"(20,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",559,0.0476190476190476,0.047619047619047276,0.04761904761904762,0.047619047619047276,0.047619047619047734,0.04761904761904756,0.047619047619047575,0.04761904761904696,0.04761904761904741,0.047619047619048144,0.0011137580403670299,3.136269312363691e-06,1.0495696803856004e-16,3.9911610553856163e-16
13,0.04704651832580566,0.0008994579315185547,0.05317127284060683,0.056713196553455705,0.1,"(20,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",274,0.07516241879060491,0.06482913535007222,0.047619047619047825,0.05727581204837644,0.04768583450210394,0.05684993195439034,0.047619047619047714,0.056992055795391086,0.04761904761904746,0.04761904761904845,0.020119466287436036,0.00010437731219610414,0.011033231881535495,0.005458662888169815
14,0.053220367431640624,0.0008944511413574219,0.070413446705646,0.05389161937020305,0.1,"(20,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",149,0.048617225464094256,0.047079519076533516,0.047619047619047554,0.0476346911957946,0.15951937536386224,0.047619488739125325,0.049248631483286336,0.07972915624542733,0.04687866239549954,0.04739524159413442,0.02280409907930624,0.00011182117051824393,0.04460392285411731,0.012920330639979728
15,0.05939936637878418,0.0008479118347167969,0.047508521713844606,0.05791422799553606,0.1,"(20,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",779,0.04761904761904781,0.047619047619046846,0.04724409448818916,0.04777569226677097,0.04744369936819272,0.07299457398306529,0.047619047619047714,0.07347612817180471,0.04761904761904746,0.047705697936992475,0.01804338655703628,0.00011661789482221933,0.00014904707454503052,0.012510669877059517
16,0.03858294486999512,0.0009598731994628906,0.04761904761904753,0.04761904761904737,0.1,"(20,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.00884676005521219,3.1406885850205355e-05,1.5188222473579498e-17,5.181825478019e-16
17,0.05861530303955078,0.0008887767791748047,0.050084375975409635,0.05314535609749588,0.1,"(20,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",327,0.04999999999999989,0.05289437729593952,0.04768153980752399,0.04996701586261994,0.04761904761904754,0.04743441609821116,0.04768153980752396,0.0542040400205298,0.05752730404998059,0.06122693121017896,0.003994308501975317,0.00010354850189737684,0.00380771579951965,0.004673592635943384
18,0.09632935523986816,0.000679922103881836,0.10203573804221097,0.1043377700340385,0.1,"(20,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",17,0.09731932044525814,0.1054301386319182,0.09424344751205643,0.10194057858854043,0.10109118819775165,0.11035194845105502,0.12020510046323603,0.10275142824380414,0.09738496860144721,0.10121475625487471,0.017661729447995832,2.574037471058994e-06,0.009328159550091626,0.003328057492051512
19,0.03842740058898926,0.0009624958038330078,0.054489198870838716,0.047625305049746325,0.1,"(20,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (20,), 'NN__alpha': 0.1}",241,0.08172043010752679,0.0476346911957946,0.047619047619047554,0.04761904761904721,0.04768153980752398,0.04761904761904771,0.04761904761904752,0.047634691195793985,0.04761904761904751,0.04761904761904812,0.002592665771323138,2.325235177001375e-05,0.013662231832305168,7.663756156254955e-06
20,0.04781026840209961,0.0009483814239501954,0.04761904761904753,0.04761904761904737,0.1,"(30,)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",583,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.00014366070893526722,6.715451942156287e-06,1.5188222473579498e-17,5.181825478019e-16
21,0.041832685470581055,0.0008952617645263672,0.0599301608228537,0.06004054635471068,0.1,"(30,)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",188,0.047619047619047526,0.04761904761904721,0.10883929148855842,0.1097265412973638,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.025355173657457132,0.00010890119306328016,0.024538252674655522,0.02484299747132656
22,0.05042033195495606,0.0009523868560791015,0.04763156561611323,0.0476021613231384,0.1,"(30,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",416,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.0476346911957946,0.04768153980752398,0.047518972562755495,0.04761904761904752,0.04761904761904659,0.04761904761904751,0.04761904761904812,0.001152295283743256,9.38485305797008e-06,2.5011532968627407e-05,4.203332829468222e-05
23,0.04642863273620605,0.0009146690368652344,0.047539718598328236,0.05148005121711062,0.1,"(30,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",771,0.047619047619047526,0.04761904761904721,0.047619047619047554,0.04761904761904721,0.04761904761904754,0.04761904761904771,0.04761904761904752,0.05721009279948345,0.04721832632071051,0.05733302042892754,0.02106932730781793,0.00011409195704608282,0.0001596738383397846,0.00472890413273457
24,0.049248695373535156,0.0008968353271484375,0.047619047619047714,0.04767004822883707,0.1,"(30,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",428,0.04761904761904781,0.047619047619046846,0.047619047619047825,0.047619047619046846,0.04761904761904777,0.0478740506679969,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.02312445566696509,0.00010478387784339134,1.3432272876169125e-16,0.00010200121957991624
25,0.04076552391052246,0.0009520530700683593,0.047632425899221724,0.047610285170235606,0.1,"(30,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (30,), 'NN__alpha': 0.1}",412,0.04761904761904781,0.04752518615856253,0.047619047619047825,0.04765241765942459,0.04768583450210394,0.047635726795096145,0.047619047619047714,0.047619047619046305,0.04761904761904746,0.04761904761904845,0.009197806003806909,5.829127040838671e-06,2.673041812357633e-05,4.431213316214065e-05
