,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
32,0.01687755584716797,0.00034637451171875,0.45028011204481794,0.451948924731183,0.1,"(40,)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008305079086217216,2.8386833317064698e-06,0.1103424597272581,0.10617492654929828
33,0.01692519187927246,0.00034942626953125,0.45028011204481794,0.451948924731183,0.1,"(40,)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008235698222242682,6.6750389841450175e-06,0.1103424597272581,0.10617492654929828
34,0.016837024688720705,0.0003459453582763672,0.45028011204481794,0.451948924731183,0.1,"(40,)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008282408908921032,3.1231923854470854e-06,0.1103424597272581,0.10617492654929828
35,0.016835784912109374,0.00034542083740234374,0.45028011204481794,0.451948924731183,0.1,"(40,)",7,"{'ica__n_components': 7, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008327965471008203,3.7497717383074758e-06,0.1103424597272581,0.10617492654929828
36,0.016846704483032226,0.00034632682800292967,0.45028011204481794,0.451948924731183,0.1,"(40,)",8,"{'ica__n_components': 8, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008273289981697017,1.9867579132079753e-06,0.1103424597272581,0.10617492654929828
37,0.016809749603271484,0.00034389495849609377,0.45028011204481794,0.451948924731183,0.1,"(40,)",9,"{'ica__n_components': 9, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008248689747862276,2.081764216703708e-06,0.1103424597272581,0.10617492654929828
38,0.01687922477722168,0.00034322738647460935,0.45028011204481794,0.451948924731183,0.1,"(40,)",10,"{'ica__n_components': 10, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008259629605469759,1.519906754542277e-06,0.1103424597272581,0.10617492654929828
39,0.016805505752563475,0.00034441947937011717,0.45028011204481794,0.451948924731183,0.1,"(40,)",11,"{'ica__n_components': 11, 'NN__hidden_layer_sizes': (40,), 'NN__alpha': 0.1}",77,0.375,0.36458333333333354,0.375,0.37567204301075285,0.4166666666666667,0.3854166666666668,0.6666666666666666,0.6444892473118283,0.41666666666666674,0.4895833333333333,0.008243566221352784,3.0480302456849835e-06,0.1103424597272581,0.10617492654929828
40,0.006693983078002929,0.0003483295440673828,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",2,"{'ica__n_components': 2, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,7.538531562389044e-05,1.087356019114626e-06,4.985886294262796e-17,6.080941944488117e-17
41,0.009682369232177735,0.00034961700439453127,0.24274709883953582,0.24166666666666675,0.1,"(10, 10)",3,"{'ica__n_components': 3, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",785,0.125,0.19086021505376355,0.3333333333333333,0.21102150537634415,0.375,0.22110215053763452,0.125,0.24159946236559152,0.255952380952381,0.34375,0.00369955831880044,1.3704402793121256e-06,0.10396434551680382,0.05359912726992465
42,0.013946342468261718,0.00035400390625,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",4,"{'ica__n_components': 4, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007806092086688436,7.211758074206657e-06,4.985886294262796e-17,6.080941944488117e-17
43,0.014011621475219727,0.0003525257110595703,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",5,"{'ica__n_components': 5, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007834159410328646,2.2798601318134158e-06,4.985886294262796e-17,6.080941944488117e-17
44,0.013897848129272462,0.0003494739532470703,0.33333333333333337,0.3333333333333334,0.1,"(10, 10)",6,"{'ica__n_components': 6, 'NN__hidden_layer_sizes': (10, 10), 'NN__alpha': 0.1}",189,0.3333333333333333,0.3333333333333335,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333334,0.3333333333333333,0.3333333333333335,0.33333333333333337,0.3333333333333333,0.007746707354649131,2.064214784804665e-06,4.985886294262796e-17,6.080941944488117e-17
