params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.569414000000052,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.8101449999999204,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.669223000000102,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.5674209999999675,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.620762999999897,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.602774000000181,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.606221000000005,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.5747049999999945,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.624068000000079,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.683733000000075,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",4.635618000000022,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.175461999999925,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.986810999999989,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.212772000000086,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.321092000000135,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.488119000000097,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.267456000000038,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.232509000000164,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.292799999999943,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.230077000000165,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.3096140000000105,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.294963999999936,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.137670000000071,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.253896999999824,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.253665999999839,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.090588000000025,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.183023000000048,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.088715000000093,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.1498679999999695,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.290093999999954,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.431699000000208,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.9898890000001757,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",3.944780999999921,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.300402000000076,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.016246000000137,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.059974000000011,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.121623999999883,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.126876000000038,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.042756000000054,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.126328000000058,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",4.079690000000028,100,0.0,0.0,0.0,0.0,0.0
