params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.071177999999975,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.242600999999979,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.015862000000027,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1244179999999915,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.1546940000000063,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.0373910000000137,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8499099999999657,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.995012000000031,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.864323000000013,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8619079999999713,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9507580000000075,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8342420000000175,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.027841999999964,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.924127999999996,100,0.0,0.0,0.0,0.0,0.0
