params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.5, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4278639999999996,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",5.794243999999992,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.9282190000000128,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2290590000000066,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2221120000000383,100,2.03,-1.0,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8505599999999731,100,5.273882352941179,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3909757586210382
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.144410999999991,100,1.9626666666666668,-1.0,-1.0,5.733333333333333,3.342338768653538
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0737549999999487,100,3.2420000000000004,5.733333333333333,-1.0,5.733333333333333,3.250882341765079
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.8746029999999791,100,5.432313725490197,5.733333333333333,4.9411764705882355,5.733333333333333,0.3845022026825635
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",1.928383999999994,100,5.353098039215688,5.733333333333333,4.9411764705882355,5.733333333333333,0.39576144178085526
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.1197890000000257,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",5.813553000000013,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.040468999999973,100,5.3134901960784315,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2686600000000112,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.3046659999999974,100,2.434,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.3352350000000115,100,2.905333333333333,5.733333333333333,-1.0,5.733333333333333,3.3232939482788253
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.343613000000005,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.342338768653538
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.350482999999997,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.342338768653538
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0109710000000405,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.2765469999999937,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.0799650000000156,100,5.337254901960785,5.337254901960785,4.9411764705882355,5.733333333333333,0.3960784313725489
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",5.871428999999978,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4359570000000303,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.420605000000023,100,2.434,5.733333333333333,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.423140000000103,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.170123999999987,100,5.368941176470589,5.733333333333333,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.50956599999995,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.391583999999966,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.4472099999999273,100,2.097333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.391534999999976,100,3.0400000000000005,5.733333333333333,-1.0,5.733333333333333,3.2986461869480133
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 0.0001}",2.174859999999967,100,5.4006274509803935,5.733333333333333,4.9411764705882355,5.733333333333333,0.3909757586210383
"{""discount_factor"": 0.0, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",23.566351999999938,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1825189999999566,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.2, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2007919999999785,100,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.3, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2192280000000437,100,2.03,-1.0,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.4, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.186170000000061,100,2.03,-1.0,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.5, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2172050000000354,100,1.693333333333333,-1.0,-1.0,5.733333333333333,3.2986461869480133
"{""discount_factor"": 0.6, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.264611999999943,100,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.7, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",1.8874559999999292,100,5.321411764705883,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957614417808552
"{""discount_factor"": 0.8, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1875649999999496,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.9, ""epsilon"": 0.1, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.172955999999999,100,2.0299999999999994,-1.0,-1.0,5.733333333333333,3.349791038258953
"{""discount_factor"": 0.0, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",23.346718999999894,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3631209999999783,100,2.1646666666666667,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.2, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3109079999999267,100,2.2993333333333332,-1.0,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.3, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2652289999999766,100,2.6359999999999997,5.733333333333333,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.4, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2693879999999353,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.5, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3254879999999503,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.6, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.0341720000000123,100,5.345176470588236,5.733333333333333,4.9411764705882355,5.733333333333333,0.39599920776312114
"{""discount_factor"": 0.7, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4126420000000053,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.8, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2583359999999857,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.9, ""epsilon"": 0.3, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.306731999999897,100,2.1646666666666667,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.0, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",5.816441000000054,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1364109999999528,100,5.305568627450981,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.2, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2277420000000347,100,5.329333333333334,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39599920776312103
"{""discount_factor"": 0.3, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.17015200000003,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.4, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.41279499999996,100,2.9053333333333335,5.733333333333333,-1.0,5.733333333333333,3.3232939482788253
"{""discount_factor"": 0.5, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4987319999999045,100,1.2893333333333334,-1.0,-1.0,5.733333333333333,3.1896390600400752
"{""discount_factor"": 0.6, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.1292339999999967,100,5.265960784313727,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3896091279570671
"{""discount_factor"": 0.7, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.2162159999999176,100,5.376862745098042,5.733333333333333,4.9411764705882355,5.733333333333333,0.39409306332458266
"{""discount_factor"": 0.8, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.3002850000000308,100,5.384784313725492,5.733333333333333,4.9411764705882355,5.733333333333333,0.39321632572394544
"{""discount_factor"": 0.9, ""epsilon"": 0.5, ""alpha"": 0.9, ""q_init"": 0, ""epsilon_decay"": 0.0001}",2.4166380000000345,100,2.434,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
