,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
11,0.20789122581481934,0.00402374267578125,0.11877476110160332,0.12429414727638273,0.1,"(20,)",3,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 3, 'NN__alpha': 0.1}",617,0.13587584783196832,0.1249502184230387,0.12194032186424308,0.1393105634598823,0.11718543651590839,0.122909362327071,0.12979325623442967,0.12790032586392777,0.0886902647749826,0.10640026630799386,0.03078106792596613,0.0001118131180879984,0.016270507958052,0.010592792963307838
12,0.1957174301147461,0.003931760787963867,0.12443994016330649,0.12833141645905316,0.1,"(20,)",4,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 4, 'NN__alpha': 0.1}",477,0.14990301754080118,0.1763172034989519,0.12060233338411235,0.10781671913681289,0.12622104073156443,0.1307442199955786,0.11398622548032288,0.11240253993191868,0.11120669729739166,0.11437639973200361,0.007990623014960205,1.6069482978642426e-05,0.013800476848184084,0.02521024309377617
13,0.21464924812316893,0.003945016860961914,0.12249118647733075,0.11865790559374016,0.1,"(20,)",5,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 5, 'NN__alpha': 0.1}",510,0.13810438480985546,0.11750284678267266,0.155252013249746,0.1539089970533593,0.10114513651476084,0.10744985188265192,0.11747383364920076,0.11449043042372808,0.1000085355272181,0.09993740182628881,0.010421263662028443,1.2767843605941439e-05,0.021475880098537868,0.01864091837084174
14,0.22015419006347656,0.0039841651916503905,0.1594228506268549,0.16477786189639695,0.1,"(20,)",6,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 6, 'NN__alpha': 0.1}",86,0.11959049263418253,0.12192460704499984,0.16430373169235787,0.1791003908684324,0.17105759141699461,0.16460422256126397,0.17172322903379303,0.16945988322205432,0.1707566033313511,0.18880020578523424,0.00874702143648694,3.5315063425585764e-05,0.02016398322870666,0.022980690884913616
15,0.21801609992980958,0.003947210311889648,0.1610655590063241,0.16774372293828846,0.1,"(20,)",7,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 7, 'NN__alpha': 0.1}",80,0.1104754544795385,0.13021834204342816,0.16786527067024654,0.1912591434006355,0.17396618760789576,0.16719592784717477,0.17256520699120304,0.16807968158326275,0.18090413532098557,0.18196551981694123,0.01356821107337178,3.314495052370025e-05,0.025721781478149557,0.02080289241887269
16,0.22487821578979492,0.003960180282592774,0.16619975276884474,0.16314441140001407,0.1,"(20,)",8,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 8, 'NN__alpha': 0.1}",41,0.11518892095334736,0.11831759212429367,0.17718304839998558,0.19771829769666527,0.2172663217928018,0.16657336132667425,0.17404423770211794,0.17227781197908115,0.14728153724023593,0.16083499387335604,0.023802599556971817,2.2746881781590123e-05,0.033956372951230836,0.0257111160904444
17,0.20866179466247559,0.0039899349212646484,0.16452080793006227,0.1712910947587716,0.1,"(20,)",9,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 9, 'NN__alpha': 0.1}",54,0.18113544616946287,0.18546899601157546,0.12997765511705486,0.15423152642214086,0.1615278679761486,0.16026776513553834,0.17216911793124387,0.17252678936403693,0.17805243569021073,0.1839603968605664,0.02094313678419088,3.7560726582298247e-05,0.018579002681343233,0.012454667467683811
18,0.20074424743652344,0.003963088989257813,0.1378678543715201,0.13791278705850427,0.1,"(20,)",10,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 10, 'NN__alpha': 0.1}",271,0.13987415037984016,0.13501442071021258,0.11826806721399606,0.12304490771742087,0.111426981098043,0.1290405259486806,0.20832679171680793,0.17327896854916572,0.11147797990633107,0.1291851123670415,0.010859240921828717,4.053693617984424e-05,0.03669513980888963,0.01808375226296367
19,0.20554919242858888,0.003943777084350586,0.13886938971436658,0.15773502587401317,0.1,"(20,)",11,"{'NN__hidden_layer_sizes': (20,), 'filter__n': 11, 'NN__alpha': 0.1}",254,0.1547194528165293,0.1859902488031725,0.12429038931895056,0.15168803520087062,0.12625142407236345,0.14326625750867333,0.1342270039285963,0.14050492619712027,0.15502490143013864,0.16722566166022912,0.007382901664137035,2.6710798588329407e-05,0.013458238880070353,0.016918732100779245
20,0.1899287223815918,0.003934335708618164,0.12186715397674723,0.11919448818143039,0.1,"(30,)",2,"{'NN__hidden_layer_sizes': (30,), 'filter__n': 2, 'NN__alpha': 0.1}",519,0.1211406722873478,0.1159913603640576,0.13580414449553818,0.12112618765466941,0.10698765385839949,0.12027742373246827,0.13338073134713443,0.11857168332770386,0.11189912643403839,0.12000578582825283,0.009475657604560699,1.4770718890250364e-05,0.011385801869326678,0.001800573788246732
21,0.1833498954772949,0.003941869735717774,0.11744657092105905,0.11766057440181643,0.1,"(30,)",3,"{'NN__hidden_layer_sizes': (30,), 'filter__n': 3, 'NN__alpha': 0.1}",638,0.10873047277558015,0.11574626791515182,0.11985710320378257,0.11615239296550002,0.11454623406588509,0.12288536887848148,0.13159573874729447,0.11519723396410675,0.11252553877071374,0.11832160828584215,0.006232769297871773,3.740166715334924e-05,0.007929102263447538,0.0028193144486208374
22,0.23324694633483886,0.003950929641723633,0.1397020527328151,0.14164284323367687,0.1,"(30,)",4,"{'NN__hidden_layer_sizes': (30,), 'filter__n': 4, 'NN__alpha': 0.1}",241,0.14081975426994073,0.15120258003609,0.11758747241817682,0.11801635315003871,0.1499331772176338,0.13529399800611075,0.1464732348697565,0.12290330394647929,0.14385374653829777,0.18079798102966577,0.023224736846601653,1.89074201030277e-05,0.0114946221763638,0.022690097336267877
23,0.1900970458984375,0.003936338424682617,0.13602169162514763,0.14513995154885617,0.1,"(30,)",5,"{'NN__hidden_layer_sizes': (30,), 'filter__n': 5, 'NN__alpha': 0.1}",292,0.14046565215004134,0.13640567178675705,0.11968546946346098,0.1318300695135562,0.13491405050147798,0.12982633791455897,0.15537085280298987,0.15025651278162713,0.12972062944319288,0.1773811657477815,0.0102641018657514,1.3424808009924144e-05,0.011850994424616892,0.017627379029035644
24,0.18554553985595704,0.003935670852661133,0.10806818046850096,0.11174184597167588,0.1,"(30,)",6,"{'NN__hidden_layer_sizes': (30,), 'filter__n': 6, 'NN__alpha': 0.1}",744,0.0963528472824616,0.11082212928677371,0.12059878766606437,0.12137739932097247,0.10111995977574262,0.102700138404548,0.11516851207415858,0.11403203351640231,0.10711416670147234,0.10977752932968297,0.00802381139741618,1.7536071426917535e-05,0.008893002877459323,0.006075289980192156
